,1-ZCRm,2-Energym,3-EnergyEntropym,4-SpectralCentroidm,5-SpectralSpreadm,6-SpectralEntropym,7-SpectralFluxm,8-SpectralRolloffm,9-MFCCs1m,10-MFCCs2m,11-MFCCs3m,12-MFCCs4m,13-MFCCs5m,14-MFCCs6m,15-MFCCs7m,16-MFCCs8m,17-MFCCs9m,18-MFCCs10m,19-MFCCs11m,20-MFCCs12m,21-MFCCs13m,22-ChromaVector1m,23-ChromaVector2m,24-ChromaVector3m,25-ChromaVector4m,26-ChromaVector5m,27-ChromaVector6m,28-ChromaVector7m,29-ChromaVector8m,30-ChromaVector9m,31-ChromaVector10m,32-ChromaVector11m,33-ChromaVector12m,34-ChromaDeviationm,35-ZCRstd,36-Energystd,37-EnergyEntropystd,38-SpectralCentroidstd,39-SpectralSpreadstd,40-SpectralEntropystd,41-SpectralFluxstd,42-SpectralRolloffstd,43-MFCCs1std,44-MFCCs2std,45-MFCCs3std,46-MFCCs4std,47-MFCCs5std,48-MFCCs6std,49-MFCCs7std,50-MFCCs8std,51-MFCCs9std,52-MFCCs10std,53-MFCCs11std,54-MFCCs12std,55-MFCCs13std,56-ChromaVector1std,57-ChromaVector2std,58-ChromaVector3std,59-ChromaVector4std,60-ChromaVector5std,61-ChromaVector6std,62-ChromaVector7std,63-ChromaVector8std,64-ChromaVector9std,65-ChromaVector10std,66-ChromaVector11std,67-ChromaVector12std,68-ChromaDeviationstd,69-BPM,70-BPMconf,71-BPMessentia,72-bpm_histogram_first_peak_bpm,73-bpm_histogram_first_peak_weight,74-bpm_histogram_second_peak_bpm,75-bpm_histogram_second_peak_spread,76-bpm_histogram_second_peak_weight,77-danceability,78-beats_loudness.mean,79-beats_loudness.stdev,80-onset_rate,81-beats_loudness_band_ratio.mean1,82-beats_loudness_band_ratio.mean2,83-beats_loudness_band_ratio.mean3,84-beats_loudness_band_ratio.mean4,85-beats_loudness_band_ratio.mean5,86-beats_loudness_band_ratio.mean6,87-beats_loudness_band_ratio.stdev1,88-beats_loudness_band_ratio.stdev2,89-beats_loudness_band_ratio.stdev3,90-beats_loudness_band_ratio.stdev4,91-beats_loudness_band_ratio.stdev5,92-beats_loudness_band_ratio.stdev6,class,id
0,0.1364023744706594,0.08889110421551662,3.2012382404654622,0.2628133287735389,0.24921352919298148,1.114199871631783,0.007004237941001229,0.25662011830342135,-22.723396832551135,1.5941956125397847,0.01135735902675327,0.20455528876883017,0.042099030860370895,0.048606017685928725,0.15844313080006842,0.1189130241878513,-0.1476703131023452,-0.18595434551137915,-0.026410419354912403,-0.007328871915926375,-0.017859088935821017,0.011582329072046808,0.008744849226064258,0.041101584477529964,0.01448982888799072,0.02571244472180598,0.01258699392575426,0.06017301578561851,0.002863630519930305,0.004630028413574687,0.00957994471862389,0.026083864251205402,0.0041611991706369264,0.03218900687394766,0.050145056248311635,0.04732379422226896,0.1029745273816929,0.04129390048892045,0.017728162874558376,0.41488810100551937,0.005868095460354788,0.13382001922370737,0.8384317537787389,0.5059049852721411,0.35621869733482814,0.3361198554835331,0.2889391731027801,0.2786784946299361,0.28346734568790044,0.3003341650361198,0.28747010786860916,0.2966128478340309,0.25856360368193726,0.23837852842646623,0.19473618936865283,0.013137647997969544,0.011663335639955537,0.03205364169457672,0.015452952857358756,0.02045434570582149,0.012944143960631701,0.04642046999884094,0.0034311524802442075,0.004980751666700819,0.010820467045667517,0.024006704856020456,0.005201285842653519,0.015061395920178192,133.33333333333334,0.132826827351323,127.01884460449219,126.0,0.3238866925239563,120.0,0.0,0.01984127052128315,1.1296210289001465,0.06568998098373413,0.058285199105739594,3.782944440841675,0.4291172921657562,0.18514417111873627,0.21638211607933044,0.10291722416877747,0.05361805111169815,0.060700103640556335,0.36100637912750244,0.2295522689819336,0.2609849274158478,0.1455220729112625,0.07829142361879349,0.08272430300712585,BigRoom,BigRoom001.wav
1,0.11705258116555758,0.1083967607132367,3.194090782632259,0.24767930669120822,0.25029734660188063,1.0658399023665397,0.005388348587078321,0.19984867580829466,-21.775518537543697,1.2611605410012023,-0.11325192581438545,0.00165381845220447,-0.05270255689393835,0.20426770869053607,0.15308879741375084,0.06726196405663695,-0.013240467706070042,-0.05942746290786412,-0.008689439283966737,0.11428515058690046,0.17106073368153932,0.006535702356484657,0.0026457238212709974,0.08649723843605571,0.0083921201522279,0.01644472281467353,0.009004816673407792,0.08789904180896,0.0024721115440793583,0.0065495274117848695,0.007411420681856528,0.015384457399389314,0.005978678947719116,0.04111168607945725,0.043714328102332244,0.043732279560977916,0.09933003594976346,0.03937907844216214,0.018942730532814957,0.40714172562729434,0.0036138526558784417,0.11032883612012559,0.6240658144936574,0.47702026517558344,0.35309416299523544,0.33560854164134674,0.28389514510639124,0.2695949893662297,0.24416947289971874,0.2467024750258285,0.2572625500876004,0.27207586521016025,0.269508227085759,0.2224405177309478,0.1874831363764529,0.00676118815168601,0.0031523198303259384,0.058943814835841775,0.009012534068094524,0.01610891529704683,0.009386670061017111,0.07171009022513702,0.004460804418863048,0.006441909372011442,0.007469296973163249,0.015501267748262009,0.0055891731851359615,0.019343328647912113,120.0,0.112853470437018,125.01690673828125,126.0,0.3684210777282715,120.0,0.0,0.004032257944345474,1.147273302078247,0.045749422162771225,0.028421374037861824,4.4412102699279785,0.5151616334915161,0.07536623626947403,0.19563378393650055,0.08387281745672226,0.0772547796368599,0.07078664004802704,0.3455599248409271,0.10658083856105804,0.19895212352275848,0.0956437736749649,0.10074059665203094,0.07265409827232361,BigRoom,BigRoom002.wav
2,0.08531407541843114,0.12853706332386575,3.1238347353842886,0.21722016745106246,0.22865543567190386,0.7898205920734611,0.008251079418328982,0.1568625226860254,-22.472499486803464,1.4248893491709718,0.18671825323758215,0.4170815362222323,0.07631763779683379,0.19083468405087187,-0.01627238814393312,0.0750765044798405,0.10790435837619597,0.21691648747482872,0.09564261598786368,0.0210471986921097,-0.03693802468151789,0.007144112156931299,0.002959773688675345,0.22048813162499892,0.005638901505363475,0.010150186713022999,0.007452275521893412,0.043918179950537595,0.001240247746920424,0.00434891985587956,0.007989973158014195,0.017624161325972523,0.0026357801620562143,0.06603992313722572,0.03292326581712547,0.03762246486400645,0.11772255499076116,0.04151157680405488,0.02265038047661835,0.34008470030575355,0.007697279034227697,0.08577634867922626,1.0288803856394777,0.4487720973248513,0.2979847263098268,0.26679655396117297,0.2583202664343277,0.2750682887212123,0.21845037523924596,0.1984144395094566,0.21019107542829402,0.21257010597639417,0.2044708641388088,0.19764846328541463,0.16492611350748695,0.007835994831789253,0.0030794865652698446,0.09387813870668367,0.0056923926802343715,0.008213301815364048,0.005451041702286424,0.0429099756468977,0.0015292536402912139,0.004556730437130444,0.007724369883162863,0.017483421121178618,0.0029016221590943015,0.02220306766801754,133.33333333333334,0.12340536318667016,128.11387634277344,129.0,0.3917050361633301,123.0,0.09999996423721313,0.0357142873108387,1.0828036069869995,0.059116803109645844,0.0387611985206604,3.9412615299224854,0.653815507888794,0.09865467995405197,0.06753474473953247,0.08535165339708328,0.05298888310790062,0.0643811747431755,0.25098493695259094,0.14831911027431488,0.09454642236232758,0.08543997257947922,0.03928902745246887,0.06270528584718704,BigRoom,BigRoom003.wav
3,0.10304589298917793,0.16700555003084058,3.1510497656383705,0.23363765348998358,0.24504443784552538,0.967371985813674,0.006568538673594728,0.16817058210660754,-21.471471585285084,1.4632493162482598,0.2265214348344153,0.4042639671615206,0.11742287957202321,0.0817749607575722,0.0541240996540886,0.16491133367208183,0.01490871342263205,0.11715249397399004,0.027791873759745154,-0.06301754345111268,-0.05243173515650169,0.01071072628533257,0.0033403011636726878,0.12551028904045355,0.005727798314522166,0.014689267715683891,0.006321178055148833,0.07216556534581754,0.0016273759987432501,0.003493863166564139,0.01144051911664062,0.032198603323567616,0.004738311249041645,0.0461734728099221,0.03636931711019083,0.0619781512090169,0.13465434310104465,0.0325523862207519,0.02003666452550341,0.36512594419243133,0.00521546005461761,0.08637297156842916,0.7698383500474821,0.425372550013854,0.2453992022157608,0.2600618452554801,0.22405153760211363,0.2076171412936135,0.19949650565890398,0.2078844801748182,0.1899732084766016,0.1855489486654686,0.1873292160329677,0.17759267722074126,0.16464220738632943,0.008306664586545975,0.0035286092205282695,0.06143393499861907,0.005446592979075787,0.012387514807725826,0.0049874273805702845,0.0580121724788318,0.0015895253897252755,0.003515142169122483,0.009455574265470527,0.023166132168416637,0.004165378080220068,0.01537937501816155,133.33333333333334,0.1588761810044754,128.25746154785156,129.0,0.3259912133216858,123.0,0.0,0.06324110925197601,1.0830607414245605,0.10180485993623734,0.07754389941692352,4.049583911895752,0.6911233067512512,0.09215882420539856,0.066240094602108,0.08117910474538803,0.059994976967573166,0.046833336353302,0.31634944677352905,0.11978358030319214,0.09276172518730164,0.11070799827575684,0.07908910512924194,0.06187082827091217,BigRoom,BigRoom004.wav
4,0.15170195603952408,0.1484119479308386,3.19436134750335,0.2937108468440035,0.2672255158461223,1.3526880860700503,0.0038735265115787537,0.29192192646366877,-21.371297696330164,1.1880242730420518,0.184244465881246,0.3634239004741899,0.2321912577842361,0.1122732498375802,0.10738686965120418,0.15950472904759025,0.0673688561598933,-0.018851801471830486,0.09143375961478804,0.1172466100322682,0.09160559697679554,0.009627313844611908,0.004032119340675823,0.07613347669236316,0.008176461239466089,0.016270861475576683,0.009926921475423567,0.08835000753076308,0.002645311056773862,0.004051998065881678,0.011084422023068467,0.02392941099576775,0.002248185336852085,0.03676118364825777,0.055219371062548414,0.04114910626037178,0.12232074115425282,0.036637765854705205,0.017733911653554344,0.45864170573031726,0.0029002370005377326,0.14840873753376685,1.0235236827729148,0.43120136894544026,0.3520912253225299,0.32749988917892087,0.2372206219848998,0.2307278916867182,0.2365589442808566,0.2571842433470407,0.2703826643779393,0.24205680775301197,0.2296776690769424,0.21140322464531833,0.1796397942891525,0.010861276296902736,0.005390101670206178,0.047007270471786385,0.008598487340758623,0.015587296069045275,0.009180866499672185,0.06950210296776553,0.003944846499295985,0.004129008286124297,0.011329910536650794,0.028194825690250544,0.0026388587361976623,0.01908351674586993,133.33333333333334,0.1907078569691073,128.08627319335938,129.0,0.3614457845687866,123.0,0.0,0.0117647061124444,1.0538960695266724,0.05260436236858368,0.022370893508195877,2.858039617538452,0.6514947414398193,0.053513430058956146,0.08016874641180038,0.0772683247923851,0.062124431133270264,0.0937160924077034,0.31692346930503845,0.08705455809831619,0.1390828937292099,0.09521868079900742,0.07124470919370651,0.09506649523973465,BigRoom,BigRoom005.wav
5,0.1270207787188277,0.1535079703395856,3.2220084592036953,0.2616873713893934,0.2573592846895344,1.0898419730705213,0.0049449298997004424,0.23003991060025542,-21.23529317879933,1.5417899433120918,0.04895258020311974,0.19440742818092815,0.06373791572246001,0.058410928347153813,0.05106669966006931,0.07177943768196883,0.006695420285702473,0.011724482444666971,0.06828778612644908,0.13030120038485726,0.10411020004998343,0.009464780026400948,0.005907570556029013,0.07978574968260756,0.011573675882513644,0.014771055900603687,0.012326907540750958,0.07899741626823692,0.0021043209194116534,0.005254054850145728,0.012019974849163235,0.03182695020971935,0.0024467349805967903,0.04193136721466792,0.05022750378339575,0.04812761960386047,0.07313684699751413,0.043936330675320434,0.019324562550006738,0.4619989505864796,0.003707674462198171,0.13828216549492556,0.8725437119394955,0.4181612310212903,0.32381943385953865,0.3320780103542809,0.24090647311479554,0.21290546194238058,0.22446549210467637,0.2256301992900581,0.23637568510456175,0.22752916578301866,0.2327331387624824,0.21623373507530186,0.19377809645066205,0.009599856131315294,0.008034551800689477,0.05847139802857039,0.0110295889461402,0.011855043346860845,0.011422173229462264,0.059964386133777976,0.0029852395916157137,0.006531605499314576,0.010342344408443642,0.025012314914521248,0.0030350466874617854,0.0194819644969162,133.33333333333334,0.16901763224181357,127.92481231689453,129.0,0.4044443964958191,123.0,0.3684210777282715,0.04743082821369171,0.9829378724098206,0.0363815613090992,0.013788850978016853,3.3829855918884277,0.3805626332759857,0.14476600289344788,0.16732731461524963,0.13008160889148712,0.08341953158378601,0.11543665081262589,0.22028441727161407,0.12907950580120087,0.1271313726902008,0.09645752608776093,0.058373212814331055,0.08817029744386673,BigRoom,BigRoom006.wav
6,0.12336795052766016,0.10622299945005832,3.167856518681118,0.2454508838063005,0.24534392895787477,1.1070486126554768,0.008420063540457918,0.21716290246689524,-22.68385892606052,1.405245048708848,0.11880448185624107,0.6465966043896229,0.09075933760889227,0.17460788094463695,0.053051866223826856,0.024189898165071246,-0.045511274925624075,0.15369249913814573,0.1267085924916075,0.027705680175136815,-0.15222217749985148,0.014487274744734666,0.0024215896055185563,0.09261054831902117,0.010017070339541386,0.02177626343655267,0.006401807375461001,0.04404670528606,0.0033993173061393355,0.007901571043480554,0.013060751348192016,0.022754966864147557,0.00296651892813297,0.03450335002233085,0.03848251756327737,0.05635433281684555,0.12144127522324209,0.03690251334727512,0.01933499051723948,0.368031996772001,0.007097754671631088,0.10002580931590106,0.8613376513853238,0.5533280531387267,0.2858813399299304,0.2659930897280379,0.2534621257330867,0.21422623079932285,0.21486495678932324,0.20828015229579808,0.20566825972134503,0.22071090393239032,0.23444813505212453,0.1947866119291072,0.17605888038107415,0.01625949749121752,0.0023494409885382334,0.05119965361459324,0.01280091979660724,0.01996137099928082,0.005170701282813916,0.04071494417512119,0.003397439025351637,0.0069662955336709425,0.011468362318882859,0.01900705155866116,0.0027899865273288446,0.013330932018993205,133.33333333333334,0.2599153886832364,131.75843811035156,133.0,0.3112245202064514,126.0,0.16666662693023682,0.0992063507437706,1.0398144721984863,0.07181503623723984,0.0625610500574112,3.0163564682006836,0.7016603946685791,0.13423630595207214,0.06457899510860443,0.0644371286034584,0.03832562267780304,0.034027114510536194,0.30492228269577026,0.16509875655174255,0.09163746982812881,0.0959416925907135,0.05741072818636894,0.05362362414598465,BigRoom,BigRoom007.wav
7,0.13999142972373463,0.08471453338934241,3.148200546846243,0.2671086040705411,0.25914280280797897,1.1886315905234546,0.007939595750346196,0.25945066209585266,-22.707112662383018,1.468021619606561,-0.15547445874219237,0.39793655076740037,0.23186849830393363,0.16432410935010938,0.04834174660687262,0.04145139210669086,-0.1076013501894628,-0.06674352428354063,0.0326884059188213,0.07085873893150989,0.08279938262503721,0.007846943091493532,0.0028547570712799853,0.07712501922023275,0.0069707321091525744,0.01658590486552332,0.012131789132446986,0.10185600387119681,0.002467186646970173,0.004143513392846121,0.007563437539942119,0.02550072119529583,0.0030441574655928182,0.03954635350535911,0.046046745883652776,0.04237755620512664,0.11259725529988403,0.04261764237822178,0.018270356277355758,0.37622810487216746,0.006254514657739677,0.14853516364145464,0.8989027194040747,0.3733888251983091,0.3299949766384438,0.2668630569812847,0.28057194765494575,0.21752679528304272,0.18481305531638245,0.19440703864615147,0.18926153285577377,0.19061000866144326,0.18746416976246363,0.17319084997060205,0.16463058771342884,0.007715908389943426,0.0029545441841513404,0.05653442223100332,0.006454485909487236,0.012729389946463797,0.010177111319949207,0.05955705619850681,0.0025419147105117763,0.0038190395432443386,0.00695789743662906,0.024561914873347905,0.002650194255956328,0.014860754050919394,133.33333333333334,0.19866844207723033,127.95193481445312,129.0,0.3958333134651184,123.0,0.30000001192092896,0.02766798436641693,1.105690836906433,0.04718400165438652,0.032885290682315826,4.632856845855713,0.505804717540741,0.06291411817073822,0.09738986194133759,0.16601219773292542,0.06763909757137299,0.12366177141666412,0.278275728225708,0.04550642520189285,0.10728028416633606,0.17177115380764008,0.07087550312280655,0.10175280272960663,BigRoom,BigRoom008.wav
8,0.1176228406264704,0.14696392072795122,3.182972755764889,0.24368416075440807,0.24496718179566024,1.098950639223247,0.005445883066090686,0.19579829602742488,-20.838370975550692,1.4563750409663105,0.0167526502922596,0.2666877447652952,0.10261166296294275,0.08394513310471069,-0.004215143779804945,-0.009151268357299418,-0.07727499169215869,0.09064342914558349,0.039426290949884875,0.08196212521749911,0.020618500363353293,0.009717847250870807,0.0035085984092384226,0.0883317966414174,0.008658870591040408,0.012224788031115041,0.008927659532016996,0.05877078632275927,0.002740158891464614,0.00829832646831019,0.01919266370322675,0.02703634969899845,0.0031495958934805927,0.03618384513896821,0.03287857962528121,0.04851786011629997,0.09292022943314597,0.029538631276753085,0.01645165736184624,0.33172721420823964,0.0032416342551364534,0.0830919211245028,0.6374690476204997,0.3404803065235331,0.2845759667205058,0.26852607250749355,0.29590534514154126,0.2461358677427118,0.231336249568423,0.21238184896383266,0.20524578509132685,0.19464042335975681,0.20551664374534973,0.2141945863807694,0.19122927207631546,0.009443692563197208,0.0032927958815491608,0.04884586308252135,0.008002688521613347,0.009408794907413703,0.008502106113357007,0.0532558669910484,0.0028123245492526483,0.007646287855231585,0.013201575368515486,0.024575567845547663,0.003015834387451706,0.013850736471398567,133.33333333333334,0.14896947560657448,131.7198944091797,133.0,0.35874438285827637,126.0,0.22580641508102417,0.09266409277915955,1.040360689163208,0.048429518938064575,0.023284131661057472,3.5662999153137207,0.4143883287906647,0.16505715250968933,0.15355300903320312,0.1446700543165207,0.08044110983610153,0.07549929618835449,0.2389339953660965,0.1074819564819336,0.14802031219005585,0.12566633522510529,0.06617896258831024,0.0549042783677578,BigRoom,BigRoom009.wav
9,0.1374354708610607,0.12716503348757405,3.118039379222217,0.2980791346484597,0.27939539915751344,1.0768879886616916,0.006737835666141654,0.27195704779189356,-22.961678318830515,1.7055729855844441,0.13582242879294892,0.12315021556566377,-0.0053451636838705895,-0.02507753265365734,-0.05248425006926395,0.03014879810353895,0.09075964562151034,0.13838186128080193,0.11032250331330594,0.04165407627949988,0.042223487614345794,0.007937813864299176,0.003106831919058154,0.11796524298589463,0.004994572643077293,0.012573582106273093,0.006256694790089024,0.07330616801747417,0.0016274276854468756,0.0053007096648204875,0.013403296936530728,0.024953871518320063,0.0036642121390478314,0.04302620906333754,0.0643395741544928,0.06766264449578768,0.18009321906034217,0.05738802250574479,0.020618437937761712,0.5307889571926677,0.0054894980218954895,0.19768142054704033,1.3118669500297946,0.4664320963703265,0.3589606908938128,0.3376395130351197,0.3106285894181614,0.2606977345618054,0.24262080155251672,0.23208527973146204,0.21881412070160497,0.26903735852809746,0.20819999443377077,0.20470374044113634,0.19342965247629706,0.00838975581953904,0.003942764945908578,0.07101077825491196,0.005265986955027497,0.013334907834519774,0.005575545618154525,0.061239381584369416,0.002407189992901544,0.006268029347089529,0.01265028786018119,0.02455604914361296,0.004807621453139632,0.01915184133122909,133.33333333333334,0.17200504413619164,131.78749084472656,133.0,0.33891212940216064,120.0,0.5,0.026923077180981636,1.2073760032653809,0.055439338088035583,0.029090983793139458,4.4578752517700195,0.6342179775238037,0.10633701086044312,0.09124486893415451,0.054780349135398865,0.03967040404677391,0.09974922984838486,0.34032973647117615,0.11123231053352356,0.1505165696144104,0.10385031998157501,0.07790177315473557,0.12269259244203568,BigRoom,BigRoom010.wav
